Date/Time,Badge Number,Reading
2022-05-09 08:00:00,W-51142292,3.28
2022-05-09 08:00:00,W-51140938,253478.22
2022-05-09 08:00:00,W-51130340,63807.6
2022-05-09 08:00:00,W-51136234,75617.81
2022-05-09 08:00:00,W-51138955,656842.38
2022-05-09 08:00:00,W-51121833,148659.01
2022-05-09 08:00:00,W-51136656,295891.38
2022-05-09 08:00:00,W-51134763,89978.19
2022-05-09 08:00:00,W-51126494,192098.54
2022-05-09 08:00:00,W-51125020,366129.94
2022-05-09 08:00:00,W-51140447,27845.37
2022-05-09 08:00:00,W-19334688,397540.0
2022-05-09 08:00:00,W-51112362,123826.53
2022-05-09 08:00:00,W-51112939,72934.05
2022-05-09 08:00:00,W-51116891,215915.85
2022-05-09 08:00:00,W-51133793,25541.04
2022-05-09 08:00:00,W-51133970,51347.02
2022-05-09 08:00:00,W-51133237,109241.5
2022-05-09 08:00:00,W-51135231,164775.39
2022-05-09 08:00:00,W-51141715,180991.94
2022-05-09 08:00:00,W-51141778,159449.17
2022-05-09 08:00:00,W-51130585,55621.51
2022-05-09 08:00:00,W-51135881,279493.14
2022-05-09 08:00:00,W-51135721,252663.68
2022-05-09 08:00:00,W-51132469,42039.15
2022-05-09 08:00:00,W-51133493,180025.29
2022-05-09 08:00:00,W-51131457,326441.12
2022-05-09 08:00:00,W-51132279,118949.1
2022-05-09 08:00:00,W-51112619,103233.1
2022-05-09 08:00:00,W-51133140,58234.59
2022-05-09 08:00:00,W-51133664,135413.9
2022-05-09 08:00:00,W-51129346,158663.89
2022-05-09 08:00:00,W-51137837,403238.77
2022-05-09 08:00:00,W-51139186,168902.63
2022-05-09 08:00:00,W-51138317,112384.25
2022-05-09 08:00:00,W-51064208,114148.12
2022-05-09 08:00:00,W-51121902,212207.69
2022-05-09 08:00:00,W-51047496,240317.73
2022-05-09 08:00:00,W-51118058,305454.95
2022-05-09 08:00:00,W-51129339,123499.09
2022-05-09 08:00:00,W-51137459,170599.12
2022-05-09 08:00:00,W-51141710,161888.52
2022-05-09 08:00:00,W-51135398,129375.9
2022-05-09 08:00:00,W-51123172,124038.61
2022-05-09 08:00:00,W-51135783,367553.36
2022-05-09 08:00:00,W-18414792,2320000.0
2022-05-09 08:00:00,W-18420422,13966715.0
2022-05-09 08:00:00,W-18420695,4829450.0
2022-05-09 08:00:00,W-18633135,405790.0
2022-05-09 08:00:00,W-51131005,54257.51
2022-05-09 08:00:00,W-51131828,187262.25
2022-05-09 08:00:00,W-51088223,103.8
2022-05-09 08:00:00,W-51127700,113296.13
2022-05-09 08:00:00,W-51126084,246834.63
2022-05-09 08:00:00,W-51114395,207287.37
2022-05-09 08:00:00,W-51103076,948540.79
2022-05-09 08:00:00,W-51079253,59415.83
2022-05-09 08:00:00,W-51057018,2230989.6
2022-05-09 08:00:00,W-51131987,134297.56
2022-05-09 08:00:00,W-51122343,501.05
2022-05-09 08:00:00,W-51133897,51222.11
2022-05-09 08:00:00,W-51126578,133827.72
2022-05-09 08:00:00,W-51126478,332727.74
2022-05-09 08:00:00,W-51081710,54671.37
2022-05-09 08:00:00,W-51078036,246518.51
2022-05-09 08:00:00,W-51139372,69070.76
2022-05-09 08:00:00,W-51115322,37788.78
2022-05-09 08:00:00,W-51076374,170935.63
2022-05-09 08:00:00,W-51140644,75020.01
2022-05-09 08:00:00,W-51130973,159854.39
2022-05-09 08:00:00,W-51130178,289499.12
2022-05-09 08:00:00,W-51089939,473903.9
2022-05-09 08:00:00,W-51089028,773393.9
2022-05-09 08:00:00,W-51137548,191596.5
2022-05-09 08:00:00,W-51141002,41147.19
2022-05-09 08:00:00,W-51123338,108457.47
2022-05-09 08:00:00,W-51121766,133847.14
2022-05-09 08:00:00,W-51135633,207726.86
2022-05-09 08:00:00,W-51050592,12175.85
2022-05-09 08:00:00,W-51117474,157934.68
2022-05-09 08:00:00,W-51132776,197045.56
2022-05-09 08:00:00,W-51131819,61651.04
2022-05-09 08:00:00,W-51131160,63765.64
2022-05-09 08:00:00,W-51140679,64344.32
2022-05-09 08:00:00,W-51139832,111555.35
2022-05-09 08:00:00,W-51136320,68836.67
2022-05-09 08:00:00,W-51127762,188751.45
2022-05-09 08:00:00,W-51124357,50734.54
2022-05-09 08:00:00,W-51135927,161812.36
2022-05-09 08:00:00,W-51140908,12221.98
2022-05-09 08:00:00,W-51114836,45499.95
2022-05-09 08:00:00,W-51089308,4997229.4
2022-05-09 08:00:00,W-51132719,81667.63
2022-05-09 08:00:00,W-51132716,256323.88
2022-05-09 08:00:00,W-51089470,28578.23
2022-05-09 08:00:00,W-51121672,338846.83
2022-05-09 08:00:00,W-51122378,167971.83
2022-05-09 08:00:00,W-51121916,289904.64
2022-05-09 08:00:00,W-51136956,145688.32
2022-05-09 08:00:00,W-51141773,119545.16
2022-05-09 08:00:00,W-51141664,205268.6
2022-05-09 08:00:00,W-51142301,62239.6
2022-05-09 08:00:00,W-51109053,150427.49
2022-05-09 08:00:00,W-51126943,161421.83
2022-05-09 08:00:00,W-51129632,305343.59
2022-05-09 08:00:00,W-51129257,137051.71
2022-05-09 08:00:00,W-51100458,312846.87
2022-05-09 08:00:00,W-51105260,214334.66
2022-05-09 08:00:00,W-51084961,94803.13
2022-05-09 08:00:00,W-51085148,193742.99
2022-05-09 08:00:00,W-51110750,243007.61
2022-05-09 08:00:00,W-51113052,165172.51
2022-05-09 08:00:00,W-51105510,147962.32
2022-05-09 08:00:00,W-51107675,101742.56
2022-05-09 08:00:00,W-51105627,294908.24
2022-05-09 08:00:00,W-51103321,217296.27
2022-05-09 08:00:00,W-51079816,354628.38
2022-05-09 08:00:00,W-51083959,64455.82
2022-05-09 08:00:00,W-51109852,79675.31
2022-05-09 08:00:00,W-51110516,90975.1
2022-05-09 08:00:00,W-51108164,3.36
2022-05-09 08:00:00,W-51104037,288524.48
2022-05-09 08:00:00,W-51102775,165072.0
2022-05-09 08:00:00,W-51109741,633785.56
2022-05-09 08:00:00,W-51106180,171699.29
2022-05-09 08:00:00,W-51106048,386003.35
2022-05-09 08:00:00,W-51106862,171664.12
2022-05-09 08:00:00,W-51099567,243916.54
2022-05-09 08:00:00,W-51078549,51516.55
2022-05-09 08:00:00,W-51108497,76482.0
2022-05-09 08:00:00,W-51108040,27936.67
2022-05-09 08:00:00,W-51105297,50406.43
2022-05-09 08:00:00,W-51104529,66263.54
2022-05-09 08:00:00,W-51104171,24912.5
2022-05-09 08:00:00,W-51130074,121084.47
2022-05-09 08:00:00,W-51126942,192204.71
2022-05-09 08:00:00,W-51100134,425223.62
2022-05-09 08:00:00,W-51126009,85078.25
2022-05-09 08:00:00,W-51127680,125893.81
2022-05-09 08:00:00,W-51129722,31072.95
2022-05-09 08:00:00,W-51099995,153733.05
2022-05-09 08:00:00,W-51126625,176001.65
2022-05-09 08:00:00,W-51099524,431111.16
2022-05-09 08:00:00,W-51078592,84835.42
2022-05-09 08:00:00,W-51074903,66426.65
2022-05-09 08:00:00,W-51082585,80349.7
2022-05-09 08:00:00,W-51125843,302448.7
2022-05-09 08:00:00,W-51070336,122352.76
2022-05-09 08:00:00,W-51074716,141861.56
2022-05-09 08:00:00,W-51111989,94279.78
2022-05-09 08:00:00,W-51078796,69224.09
2022-05-09 08:00:00,W-51119768,19342.67
2022-05-09 08:00:00,W-51082318,170941.66
2022-05-09 08:00:00,W-51043313,145515.82
2022-05-09 08:00:00,W-51052334,238128.34
2022-05-09 08:00:00,W-51043865,119224.34
2022-05-09 08:00:00,W-51117291,131285.42
2022-05-09 08:00:00,W-51056338,20440.93
2022-05-09 08:00:00,W-51076824,220527.89
2022-05-09 08:00:00,W-51038457,120392.3
2022-05-09 08:00:00,W-51088865,0.0
2022-05-09 08:00:00,W-84183547,135501.4
2022-05-09 08:00:00,W-84180689,289995.74
2022-05-09 08:00:00,W-51121224,153602.45
2022-05-09 08:00:00,W-51123732,120038.88
2022-05-09 08:00:00,W-51042059,115755.13
2022-05-09 08:00:00,W-51037164,295308.27
2022-05-09 08:00:00,W-84183243,62336.25
2022-05-09 08:00:00,W-51041538,202494.43
2022-05-09 08:00:00,W-51047517,523606.4
2022-05-09 08:00:00,W-51054431,402369.61
2022-05-09 08:00:00,W-51064027,148789.82
2022-05-09 08:00:00,W-51063563,76979.85
2022-05-09 08:00:00,W-51046400,752973.67
2022-05-09 08:00:00,W-51055373,100575.53
2022-05-09 08:00:00,W-51127178,182722.75
2022-05-09 08:00:00,W-51064221,125698.41
2022-05-09 08:00:00,W-51122063,239460.5
2022-05-09 08:00:00,W-51034453,254311.8
2022-05-09 08:00:00,W-51040243,251432.65
2022-05-09 08:00:00,W-51125075,241254.84
2022-05-09 08:00:00,W-84181273,203542.38
2022-05-09 08:00:00,W-51043640,59894.2
2022-05-09 08:00:00,W-51085561,17711.97
2022-05-09 08:00:00,W-51041584,41673.87
2022-05-09 08:00:00,W-51039737,228346.38
2022-05-09 08:00:00,W-51040377,117654.51
2022-05-09 08:00:00,W-51044233,171371.85
2022-05-09 08:00:00,W-51044946,267427.98
2022-05-09 08:00:00,W-51032524,337934.18
2022-05-09 08:00:00,W-51041918,222790.83
2022-05-09 08:00:00,W-51103010,312950.85
2022-05-09 08:00:00,W-51064943,352102.25
2022-05-09 08:00:00,W-51125554,348402.43
2022-05-09 08:00:00,W-51033918,176547.6
2022-05-09 08:00:00,W-51042175,196423.91
2022-05-09 08:00:00,W-51046559,67079.42
2022-05-09 08:00:00,W-51057506,49894.8
2022-05-09 08:00:00,W-51034139,117583.55
2022-05-09 08:00:00,W-51036820,249582.15
2022-05-09 08:00:00,W-51048980,142329.58
2022-05-09 08:00:00,W-51067603,266735.75
2022-05-09 08:00:00,W-51047007,147902.04
2022-05-09 08:00:00,W-51123049,177150.7
2022-05-09 08:00:00,W-51127892,76236.1
2022-05-09 08:00:00,W-51043137,498338.63
2022-05-09 08:00:00,W-51056876,1231947.7
2022-05-09 08:00:00,W-51056410,301521.0
2022-05-09 08:00:00,W-51042393,209977.66
2022-05-09 08:00:00,W-51035428,452694.56
2022-05-09 08:00:00,W-51064389,85377.27
2022-05-09 08:00:00,W-51060612,56786.97
2022-05-09 08:00:00,W-51128752,107696.98
2022-05-09 08:00:00,W-51046826,506077.13
2022-05-09 08:00:00,W-51049268,32278.97
2022-05-09 08:00:00,W-51062628,226766.07
2022-05-09 08:00:00,W-51046080,0.0
2022-05-09 08:00:00,W-51037517,88854.83
2022-05-09 08:00:00,W-51068465,55399.87
2022-05-09 08:00:00,W-51100694,41507.38
2022-05-09 08:00:00,W-51068750,222749.6
2022-05-09 08:00:00,W-51122145,448596.82
2022-05-09 08:00:00,W-51056858,2555649.9
2022-05-09 08:00:00,W-51035194,350306.03
2022-05-09 08:00:00,W-51119949,160500.18
2022-05-09 08:00:00,W-51104056,186085.05
2022-05-09 08:00:00,W-51120364,147610.15
2022-05-09 08:00:00,W-84183589,165577.4
2022-05-09 08:00:00,W-51045652,213909.75
2022-05-09 08:00:00,W-51103516,555837.17
2022-05-09 08:00:00,W-51064470,139200.2
2022-05-09 08:00:00,W-51047839,179896.11
2022-05-09 08:00:00,W-51062550,171578.16
2022-05-09 08:00:00,W-51120500,394822.21
2022-05-09 08:00:00,W-51063775,92921.83
2022-05-09 08:00:00,W-51050174,30919.87
2022-05-09 08:00:00,W-51066011,236978.4
2022-05-09 08:00:00,W-51125316,106901.65
2022-05-09 08:00:00,W-51123410,71497.3
2022-05-09 08:00:00,W-51101093,76331.51
2022-05-09 08:00:00,W-51056139,3380019.0
2022-05-09 08:00:00,W-51045995,336081.79
2022-05-09 08:00:00,W-51034874,129444.34
2022-05-09 08:00:00,W-51039378,230961.13
2022-05-09 08:00:00,W-51046996,457706.25
2022-05-09 08:00:00,W-51102835,364217.64
2022-05-09 08:00:00,W-51103946,242270.15
2022-05-09 08:00:00,W-51049573,223890.02
2022-05-09 08:00:00,W-84182485,65684.11
2022-05-09 08:00:00,W-51064479,87505.71
2022-05-09 08:00:00,W-51044837,183879.67
2022-05-09 08:00:00,W-51067891,127388.47
2022-05-09 08:00:00,W-51038957,185291.6
2022-05-09 08:00:00,W-51068202,3119.26
2022-05-09 08:00:00,W-51072298,244110.69
2022-05-09 08:00:00,W-51113542,309273.08
2022-05-09 08:00:00,W-51115946,1505094.72
2022-05-09 08:00:00,W-51110972,270511.57
2022-05-09 08:00:00,W-51116746,194805.14
2022-05-09 08:00:00,W-51106212,147302.46
2022-05-09 08:00:00,W-51101489,372526.32
2022-05-09 08:00:00,W-51128818,102925.24
2022-05-09 08:00:00,W-51129556,129460.86
2022-05-09 08:00:00,W-51137528,35880.86
2022-05-09 08:00:00,W-51115594,186154.9
2022-05-09 08:00:00,W-51105921,173654.35
2022-05-09 08:00:00,W-51108720,241568.86
2022-05-09 08:00:00,W-51108647,233511.45
2022-05-09 08:00:00,W-51116092,74573.32
2022-05-09 08:00:00,W-51111046,155330.18
2022-05-09 08:00:00,W-51131558,75434.89
2022-05-09 08:00:00,W-51134279,38884.27
2022-05-09 08:00:00,W-51075681,13777.09
2022-05-09 08:00:00,W-51078293,170273.37
2022-05-09 08:00:00,W-51085398,114057.51
2022-05-09 08:00:00,W-51105335,97178.14
2022-05-09 08:00:00,W-51080362,291428.48
2022-05-09 08:00:00,W-51083750,244232.28
2022-05-09 08:00:00,W-51083729,100235.16
2022-05-09 08:00:00,W-51072232,185059.49
2022-05-09 08:00:00,W-51076755,138875.6
2022-05-09 08:00:00,W-51113622,225921.18
2022-05-09 08:00:00,W-51109042,712851.44
2022-05-09 08:00:00,W-51109956,331433.54
2022-05-09 08:00:00,W-51104461,176667.39
2022-05-09 08:00:00,W-51104509,213301.52
2022-05-09 08:00:00,W-51079037,269694.91
2022-05-09 08:00:00,W-51078578,679244.55
2022-05-09 08:00:00,W-51085139,116248.02
2022-05-09 08:00:00,W-51076567,175940.13
2022-05-09 08:00:00,W-51070494,1780124.1
2022-05-09 08:00:00,W-51070432,4312020.2
2022-05-09 08:00:00,W-51110394,168011.4
2022-05-09 08:00:00,W-51113184,95334.42
2022-05-09 08:00:00,W-51105747,52642.0
2022-05-09 08:00:00,W-51101989,206088.31
2022-05-09 08:00:00,W-51109299,232694.14
2022-05-09 08:00:00,W-51106923,53814.57
2022-05-09 08:00:00,W-51100983,424023.55
2022-05-09 08:00:00,W-51109038,200720.66
2022-05-09 08:00:00,W-51131781,207224.64
2022-05-09 08:00:00,W-51080833,142691.48
2022-05-09 08:00:00,W-51098504,238837.32
2022-05-09 08:00:00,W-51125936,191155.12
2022-05-09 08:00:00,W-51115429,100475.02
2022-05-09 08:00:00,W-51059718,35790.21
2022-05-09 08:00:00,W-51054133,90032.07
2022-05-09 08:00:00,W-51074092,508468.29
2022-05-09 08:00:00,W-51117560,109120.13
2022-05-09 08:00:00,W-51060738,396192.33
2022-05-09 08:00:00,W-51047907,40005.71
2022-05-09 08:00:00,W-51076334,233143.3
2022-05-09 08:00:00,W-51083551,162573.15
2022-05-09 08:00:00,W-51079444,172554.79
2022-05-09 08:00:00,W-51116970,129666.75
2022-05-09 08:00:00,W-51082237,257044.41
2022-05-09 08:00:00,W-51116805,16.84
2022-05-09 08:00:00,W-51040109,332119.72
2022-05-09 08:00:00,W-51037821,256466.18
2022-05-09 08:00:00,W-84178278,336339.75
2022-05-09 08:00:00,W-51036302,46144.81
2022-05-09 08:00:00,W-51034003,132217.89
2022-05-09 08:00:00,W-51067485,639322.74
2022-05-09 08:00:00,W-84182967,393075.95
2022-05-09 08:00:00,W-51036749,118981.8
2022-05-09 08:00:00,W-51033306,347749.3
2022-05-09 08:00:00,W-51043209,276300.56
2022-05-09 08:00:00,W-51036785,97638.27
2022-05-09 08:00:00,W-51066708,214787.54
2022-05-09 08:00:00,W-51088712,102527.59
2022-05-09 08:00:00,W-51123578,81638.24
2022-05-09 08:00:00,W-51044956,288225.8
2022-05-09 08:00:00,W-51056223,6941876.0
2022-05-09 08:00:00,W-51040026,118340.69
2022-05-09 08:00:00,W-51063335,132153.41
2022-05-09 08:00:00,W-51037985,106187.42
2022-05-09 08:00:00,W-51047865,58473.14
2022-05-09 08:00:00,W-51124050,105421.22
2022-05-09 08:00:00,W-84182947,117776.31
2022-05-09 08:00:00,W-51127751,110003.06
2022-05-09 08:00:00,W-84152840,453998.93
2022-05-09 08:00:00,W-51122992,180476.57
2022-05-09 08:00:00,W-51036267,59185.54
2022-05-09 08:00:00,W-51102586,375606.04
2022-05-09 08:00:00,W-51047337,443049.29
2022-05-09 08:00:00,W-51088838,155499.74
2022-05-09 08:00:00,W-51038884,411220.64
2022-05-09 08:00:00,W-51042702,135572.33
2022-05-09 08:00:00,W-51039868,185885.47
2022-05-09 08:00:00,W-51042849,190970.18
2022-05-09 08:00:00,W-51038756,322484.06
2022-05-09 08:00:00,W-51064846,425974.55
2022-05-09 08:00:00,W-51102838,91706.86
2022-05-09 08:00:00,W-51067670,326769.48
2022-05-09 08:00:00,W-51103712,32246.88
2022-05-09 08:00:00,W-51063587,105135.55
2022-05-09 08:00:00,W-51089556,106136.16
2022-05-09 08:00:00,W-51049433,233755.95
2022-05-09 08:00:00,W-51041858,44964.79
2022-05-09 08:00:00,W-84182925,73313.22
2022-05-09 08:00:00,W-84182860,108511.23
2022-05-09 08:00:00,W-51037657,102711.22
2022-05-09 08:00:00,W-51040967,69287.85
2022-05-09 08:00:00,W-51040537,86709.68
2022-05-09 08:00:00,W-51042903,205243.27
2022-05-09 08:00:00,W-51038337,61108.0
2022-05-09 08:00:00,W-51039947,139295.41
2022-05-09 08:00:00,W-51034708,111801.52
2022-05-09 08:00:00,W-51065236,254660.26
2022-05-09 08:00:00,W-51050938,13014.55
2022-05-09 08:00:00,W-51088793,156306.92
2022-05-09 08:00:00,W-51039127,491042.98
2022-05-09 08:00:00,W-51062546,5834.01
2022-05-09 08:00:00,W-84181689,107.76
2022-05-09 08:00:00,W-51101656,409253.06
2022-05-09 08:00:00,W-51044225,769586.91
2022-05-09 08:00:00,W-84183391,104160.29
2022-05-09 08:00:00,W-51039611,83946.51
2022-05-09 08:00:00,W-51038986,118883.7
2022-05-09 08:00:00,W-51039949,109941.83
2022-05-09 08:00:00,W-51038147,162803.04
2022-05-09 08:00:00,W-51040028,159502.88
2022-05-09 08:00:00,W-51062821,129852.36
2022-05-09 08:00:00,W-51033597,97105.99
2022-05-09 08:00:00,W-51060608,231345.02
2022-05-09 08:00:00,W-51048968,180605.7
2022-05-09 08:00:00,W-51064569,96416.49
2022-05-09 08:00:00,W-51044209,150494.13
2022-05-09 08:00:00,W-51047547,54521.3
2022-05-09 08:00:00,W-51042158,99190.37
2022-05-09 08:00:00,W-51042285,142920.0
2022-05-09 08:00:00,W-51061111,72133.12
2022-05-09 08:00:00,W-51123814,924792.46
2022-05-09 08:00:00,W-51034952,120822.77
2022-05-09 08:00:00,W-51118162,659879.3
2022-05-09 08:00:00,W-51062796,74060.27
2022-05-09 08:00:00,W-51046119,309787.54
2022-05-09 08:00:00,W-51089243,160083.55
2022-05-09 08:00:00,W-51042367,263470.43
2022-05-09 08:00:00,W-51041563,69399.02
2022-05-09 08:00:00,W-51037898,63546.46
2022-05-09 08:00:00,W-51040218,22848.02
2022-05-09 08:00:00,W-51113702,215273.18
2022-05-09 08:00:00,W-51110331,123871.24
2022-05-09 08:00:00,W-51107764,124477.57
2022-05-09 08:00:00,W-51126270,117013.34
2022-05-09 08:00:00,W-51075588,102887.98
2022-05-09 08:00:00,W-51080629,181479.73
2022-05-09 08:00:00,W-51079069,21716.16
2022-05-09 08:00:00,W-51113551,112431.92
2022-05-09 08:00:00,W-51074296,2387241.5
2022-05-09 08:00:00,W-51111214,158612.78
2022-05-09 08:00:00,W-51112701,65450.67
2022-05-09 08:00:00,W-51112562,55774.88
2022-05-09 08:00:00,W-51111457,91860.17
2022-05-09 08:00:00,W-51103763,185483.19
2022-05-09 08:00:00,W-51103437,241189.68
2022-05-09 08:00:00,W-51109215,85530.89
2022-05-09 08:00:00,W-51105755,358549.35
2022-05-09 08:00:00,W-51104803,44292.35
2022-05-09 08:00:00,W-51134814,166304.52
2022-05-09 08:00:00,W-51080793,94803.85
2022-05-09 08:00:00,W-51080461,164084.24
2022-05-09 08:00:00,W-51108445,211074.38
2022-05-09 08:00:00,W-51107552,170631.29
2022-05-09 08:00:00,W-51107625,121941.41
2022-05-09 08:00:00,W-51102755,119374.93
2022-05-09 08:00:00,W-51101509,164878.89
2022-05-09 08:00:00,W-51109807,227782.67
2022-05-09 08:00:00,W-51103783,202951.14
2022-05-09 08:00:00,W-51113690,125995.06
2022-05-09 08:00:00,W-51114220,29324.1
2022-05-09 08:00:00,W-51113421,133368.58
2022-05-09 08:00:00,W-51113511,172829.59
2022-05-09 08:00:00,W-51116284,142267.36
2022-05-09 08:00:00,W-51108144,201166.14
2022-05-09 08:00:00,W-51105088,409149.85
2022-05-09 08:00:00,W-51102246,98012.17
2022-05-09 08:00:00,W-51099377,280130.65
2022-05-09 08:00:00,W-51125185,240549.62
2022-05-09 08:00:00,W-51079906,125958.46
2022-05-09 08:00:00,W-51084788,134906.41
2022-05-09 08:00:00,W-51083752,200227.89
2022-05-09 08:00:00,W-51080944,74869.13
2022-05-09 08:00:00,W-51111206,133375.81
2022-05-09 08:00:00,W-51107767,331647.76
2022-05-09 08:00:00,W-51133022,103839.01
2022-05-09 08:00:00,W-51134000,129039.71
2022-05-09 08:00:00,W-51108663,129639.46
2022-05-09 08:00:00,W-51076856,38903.87
2022-05-09 08:00:00,W-51107205,68482.6
2022-05-09 08:00:00,W-51102945,22.54
2022-05-09 08:00:00,W-51115644,129267.29
2022-05-09 08:00:00,W-51117363,409597.2
2022-05-09 08:00:00,W-51074515,75439.88
2022-05-09 08:00:00,W-51051021,161130.13
2022-05-09 08:00:00,W-51130709,141589.63
2022-05-09 08:00:00,W-51079990,82895.5
2022-05-09 08:00:00,W-51040864,407620.61
2022-05-09 08:00:00,W-51047553,200476.23
2022-05-09 08:00:00,W-51057915,195105.82
2022-05-09 08:00:00,W-51039246,0.02
2022-05-09 08:00:00,W-51032831,251026.98
2022-05-09 08:00:00,W-51032549,98627.68
2022-05-09 08:00:00,W-51103287,290884.89
2022-05-09 08:00:00,W-84152864,3479.9
2022-05-09 08:00:00,W-51048535,338134.58
2022-05-09 08:00:00,W-51068229,533526.58
2022-05-09 08:00:00,W-51066808,217344.79
2022-05-09 08:00:00,W-51045643,182076.92
2022-05-09 08:00:00,W-51120407,295084.75
2022-05-09 08:00:00,W-51044024,143651.96
2022-05-09 08:00:00,W-51063725,3612.93
2022-05-09 08:00:00,W-51041152,112713.47
2022-05-09 08:00:00,W-84182120,352608.41
2022-05-09 08:00:00,W-51066343,4.93
2022-05-09 08:00:00,W-51065038,176532.83
2022-05-09 08:00:00,W-51125579,9999989.84
2022-05-09 08:00:00,W-51037903,54934.32
2022-05-09 08:00:00,W-51118248,159422.12
2022-05-09 08:00:00,W-51103891,413254.58
2022-05-09 08:00:00,W-51066654,110027.0
2022-05-09 08:00:00,W-51046827,252744.04
2022-05-09 08:00:00,W-51043596,89912.08
2022-05-09 08:00:00,W-84182137,14337.8
2022-05-09 08:00:00,W-51048012,157013.66
2022-05-09 08:00:00,W-51065109,124131.85
2022-05-09 08:00:00,W-51041059,134909.76
2022-05-09 08:00:00,W-51047242,253918.54
2022-05-09 08:00:00,W-51046463,263961.9
2022-05-09 08:00:00,W-51054908,163155.97
2022-05-09 08:00:00,W-84182281,259140.06
2022-05-09 08:00:00,W-51057539,36664.6
2022-05-09 08:00:00,W-51066096,135043.52
2022-05-09 08:00:00,W-51061747,347412.52
2022-05-09 08:00:00,W-51088992,373100.67
2022-05-09 08:00:00,W-51070067,266505.02
2022-05-09 08:00:00,W-51127946,205598.96
2022-05-09 08:00:00,W-84152672,385386.21
2022-05-09 08:00:00,W-51052258,179086.63
2022-05-09 08:00:00,W-51038300,41362.27
2022-05-09 08:00:00,W-51037446,94398.81
2022-05-09 08:00:00,W-51047342,266393.5
2022-05-09 08:00:00,W-51108262,174258.12
2022-05-09 08:00:00,W-51079885,185100.53
2022-05-09 08:00:00,W-51088246,59243.46
2022-05-09 08:00:00,W-51099687,172842.89
2022-05-09 08:00:00,W-51099677,118332.35
2022-05-09 08:00:00,W-51109282,182943.21
2022-05-09 08:00:00,W-51107858,185683.02
2022-05-09 08:00:00,W-51105795,202406.34
2022-05-09 08:00:00,W-51057889,60700.35
2022-05-09 08:00:00,W-51059750,3558.65
2022-05-09 08:00:00,W-51034255,32297.78
2022-05-09 08:00:00,W-51057896,247698.72
2022-05-09 08:00:00,W-51051604,145206.64
2022-05-09 08:00:00,W-51035158,177788.39
2022-05-09 08:00:00,W-51042058,172826.9
2022-05-09 08:00:00,W-51070752,162076.8
2022-05-09 08:00:00,W-51037724,94102.23
2022-05-09 08:00:00,W-51072978,305327.03
2022-05-09 08:00:00,W-51068172,81356.96
2022-05-09 08:00:00,W-51071845,96570.69
2022-05-09 08:00:00,W-51086089,1150949.1
2022-05-09 08:00:00,W-51075713,33834.94
2022-05-09 08:00:00,W-51053922,207401.25
2022-05-09 08:00:00,W-51033734,108191.24
2022-05-09 08:00:00,W-51071468,152293.43
2022-05-09 08:00:00,W-51111128,133994.53
2022-05-09 08:00:00,W-51081414,227330.24
2022-05-09 08:00:00,W-51057338,176967.0
2022-05-09 08:00:00,W-51140295,430151.7
2022-05-09 08:00:00,W-51128764,36248.57
2022-05-09 08:00:00,W-51126251,235969.99
2022-05-09 08:00:00,W-51131182,122544.51
2022-05-09 08:00:00,W-51123330,165496.91
2022-05-09 08:00:00,W-51123584,210683.55
2022-05-09 08:00:00,W-51123393,156771.1
2022-05-09 08:00:00,W-51134970,125781.42
2022-05-09 08:00:00,W-51134157,99273.45
2022-05-09 08:00:00,W-51124812,125455.94
2022-05-09 08:00:00,W-51130439,180290.05
2022-05-09 08:00:00,W-51134328,21214.07
2022-05-09 08:00:00,W-51134521,244194.39
2022-05-09 08:00:00,W-51135066,115830.89
2022-05-09 08:00:00,W-51056091,61219.1
2022-05-09 08:00:00,W-51056043,253649.0
2022-05-09 08:00:00,W-63529210,665340.0
2022-05-09 08:00:00,W-51032763,153635.11
2022-05-09 08:00:00,W-51033327,128112.57
2022-05-09 08:00:00,W-51059178,65440.23
2022-05-09 08:00:00,W-51100863,214185.74
2022-05-09 08:00:00,W-51035131,192718.57
2022-05-09 08:00:00,W-51071443,164917.73
2022-05-09 08:00:00,W-51071565,221919.75
2022-05-09 08:00:00,W-51072609,76371.42
2022-05-09 08:00:00,W-51076955,613437.85
2022-05-09 08:00:00,W-51054268,151631.42
2022-05-09 08:00:00,W-51100237,174576.37
2022-05-09 08:00:00,W-51101012,167493.3
2022-05-09 08:00:00,W-51069183,134534.0
2022-05-09 08:00:00,W-51072878,135775.08
2022-05-09 08:00:00,W-51072247,87956.36
2022-05-09 08:00:00,W-51086277,335129.76
2022-05-09 08:00:00,W-51087569,151311.58
2022-05-09 08:00:00,W-51084238,166709.49
2022-05-09 08:00:00,W-51083766,110488.2
2022-05-09 08:00:00,W-51071187,196295.66
2022-05-09 08:00:00,W-51069411,128973.42
2022-05-09 08:00:00,W-51069501,317745.4
2022-05-09 08:00:00,W-51068712,240864.74
2022-05-09 08:00:00,W-51068699,213145.57
2022-05-09 08:00:00,W-51066055,595047.73
2022-05-09 08:00:00,W-51110489,284795.16
2022-05-09 08:00:00,W-51102669,139274.88
2022-05-09 08:00:00,W-51038004,169712.68
2022-05-09 08:00:00,W-51058619,342155.53
2022-05-09 08:00:00,W-51034744,123028.53
2022-05-09 08:00:00,W-51066441,235744.62
2022-05-09 08:00:00,W-51066404,188588.61
2022-05-09 08:00:00,W-51086182,315484.17
2022-05-09 08:00:00,W-51099917,53623.5
